,BTC,ETH,BNB,SOL,XRP,ADA,DOGE,AVAX
2015-07-02 23:33:09.956978,0.06139392814649697,0.04359873443456805,-0.059409481187094826,0.014892889784087288,0.05656534983583106,0.07695388934014277,0.025941795709490623,-0.04181654576758689
2015-07-03 23:33:09.956978,0.13022860595204688,-0.047396584582918594,-0.08114917690577139,0.072687293269936,0.07279241801818118,0.11707725796222071,0.012820452854161807,0.019180238471296185
2015-07-04 23:33:09.956978,-0.026153075000796444,0.13104209888645404,0.03347000294328034,-0.00869103701792115,0.0718628758704277,0.11578625268001724,-0.08890483663001245,-0.021194922668550192
2015-07-05 23:33:09.956978,0.05216139303375664,-0.036314750817838415,-0.08784727606782866,0.030696291223468702,0.08201654380848081,0.017456533683844033,-0.004059124337922909,-0.03439383324977341
2015-07-06 23:33:09.956978,0.007161614485714618,0.0054468981817388795,0.09856522976676454,-0.02846340551674223,0.1381863867258817,0.14526873132068296,-0.019229236295086855,0.10808867773344277
2015-07-07 23:33:09.956978,0.06395825210016809,0.09043136778471966,-0.020269888838344657,-0.00048184239955828545,-0.09530247847637452,-0.03735049841183302,-0.0937456296873399,-0.03561419525217838
2015-07-08 23:33:09.956978,0.09034119761147139,-0.07573417902015833,0.0253529101545161,-0.004864709432494507,-0.09000928190549479,0.06177626398589009,0.026174098276171315,0.14218277350542843
2015-07-09 23:33:09.956978,0.0016837110586512827,-0.026449680257134067,0.043048249520096143,0.034618321251807055,0.12596334927779498,0.08915399061990356,-0.09894598817644112,-0.06805008534991572
2015-07-10 23:33:09.956978,0.10138978049229427,-0.09459117842573739,0.05474948987204997,0.1022480159496782,-0.06694646299958715,-0.04172969583269903,0.13629897513335293,0.07182902381684877
2015-07-11 23:33:09.956978,0.004174437745693094,0.05570834708684139,0.0544050749045048,0.09380859084779639,-0.09023199402056528,-0.04737231957819102,0.07601968841367868,0.04770645182192851
2015-07-12 23:33:09.956978,0.14366751869905126,-0.07447755335856698,-0.04390189233524247,0.046815594066419386,-0.030537528426125587,0.03330125369265813,-0.057636748496411955,0.056850851713840495
2015-07-13 23:33:09.956978,-0.08665012549257484,-0.07897724433815992,0.09172937112358193,-0.07607620106572635,-0.08529953160511705,-0.02023132193994398,0.11003867165123973,0.13393670762107932
2015-07-14 23:33:09.956978,0.14317592359530934,0.12341953665959729,0.10566812535077147,0.005186158750727088,-0.037829332996368314,0.11749850097467268,-0.023108062149629155,0.037253720880013136
2015-07-15 23:33:09.956978,0.04149635136003818,0.009181469225461536,0.14617727775651748,0.028692610279962505,-0.06116231775094555,-0.0859164207286871,0.07937342214289445,-0.006152619073448856
2015-07-16 23:33:09.956978,0.06994354561013663,0.041625304776930466,0.09109852444471095,0.013285171737295876,-0.05986313036141744,0.03619462777729343,0.14022553140620378,0.007837869878589226
2015-07-17 23:33:09.956978,-0.06611919586310391,-0.00946875316213025,0.1465054889846811,0.11240060986117617,0.11677433797621328,0.03890740483921423,0.13448061767825473,-0.01949859956534089
2015-07-18 23:33:09.956978,-0.008629637357729064,-0.07142806739200613,-0.05614333773614874,0.14792721924500093,-0.06810755475428135,0.14242863455782348,0.07054469677635902,0.12845824856346655
2015-07-19 23:33:09.956978,-0.02655471427885786,0.05441462963216964,-0.000220763795120843,0.10604691326151552,0.10761135993536866,-0.09707086671590015,-0.04336746598787339,0.12911865516631807
2015-07-20 23:33:09.956978,-0.02271490526292333,-0.04825372877853615,-0.05124718494319144,0.08946339964993019,-0.03037102254308563,0.07326703889023364,-0.06353390746621398,-0.08984069982999016
2015-07-21 23:33:09.956978,0.0632225082646401,0.0524049824394455,-0.003645146275538691,-0.012340847200540711,0.12386799140167501,0.09088640300652626,-0.0961713320179294,-0.07661145586501544
2015-07-22 23:33:09.956978,0.1425388723762561,-0.0006718568408947412,-0.040323297332480884,0.008084213947378738,0.021688938302732996,-0.008798770581911641,0.02468655021007138,0.11072602468978332
2015-07-23 23:33:09.956978,-0.04567162992687271,0.14272125537951708,0.10249523833399812,-0.030839645895991696,0.12517762600417265,0.0014924069688092845,0.1469487313787606,-0.08185135181908731
2015-07-24 23:33:09.956978,-0.08208595062827675,-0.033850115438668144,-0.007622805819798101,0.14464126686585524,0.06061072179129068,0.04702653898219375,0.013554299167819889,0.13084210312347608
2015-07-25 23:33:09.956978,0.10056873543469469,0.07508755073864345,0.12544727550086376,0.032437040013330226,0.0055846484028885535,0.12685752804141265,-0.03884446321098298,-0.0013216383809500076
2015-07-26 23:33:09.956978,0.09449102256349218,0.013256743707750734,-0.05710325522334392,0.10397029021676873,0.14669148632850382,0.11994487519964403,-0.009724933377301376,0.0670824870770618
2015-07-27 23:33:09.956978,-0.04999479725530606,0.032347288172375865,0.0391462015474541,0.13193768528600766,-0.018694589212535695,0.010396069736330615,0.11772758689481977,0.08667191913232464
2015-07-28 23:33:09.956978,0.06532702086820052,0.0040765829703123535,0.0412660918825114,0.1485464133604067,0.11179090265056382,-0.028541698562233292,0.14412791969130287,-0.004532271958301443
2015-07-29 23:33:09.956978,0.0883469843139151,0.06624886530235888,0.022339231778056218,-0.04816996621130762,0.13141158279747228,0.004989703150463265,-0.048171361567452636,-0.06740314360557134
2015-07-30 23:33:09.956978,0.13787234164158899,0.011306842443526921,0.11576898358204255,-0.014652501854195227,0.10663440877961075,-0.08862755861064231,-0.017944506107114566,0.022255785852785537
2015-07-31 23:33:09.956978,-0.026608130841754785,-0.053692047043731844,-0.046613011229409695,0.14297154860877395,0.11847000056542847,-0.08799372553691473,0.0077421239893945,0.0992067923975
2015-08-01 23:33:09.956978,0.008750278866844402,0.014508679083984732,-0.07838963845685554,0.01953357575263892,-0.06773930254722382,-0.06094885953729537,-0.021913289065775332,-0.0880374605735004
2015-08-02 23:33:09.956978,-0.04962713535177063,-0.015383535756002015,-0.0288980611704385,0.007068889218521807,0.11633416300278773,0.01162504066552389,0.024931243700834493,0.11979205260177925
2015-08-03 23:33:09.956978,-0.04029219908504886,0.14154953710000132,-0.06786946367557475,0.006504666412759319,-0.09783254176342665,-0.025431185172202525,0.03792206710736731,-0.09161490195975044
2015-08-04 23:33:09.956978,0.052789764581260445,-0.08217594773133724,-0.01735682187306775,-0.08442685965775942,0.08087913593918056,0.1398326626037399,-0.09477404602103415,0.046143273969757426
2015-08-05 23:33:09.956978,0.11927665317918257,0.14699736781554204,-0.0410979706205257,-0.08709516576327772,0.09334709149060202,-0.02908160108963212,-0.04709587523624292,0.049535169825811604
2015-08-06 23:33:09.956978,0.10035801510168649,0.08362207228286098,-0.07216262111156682,0.079714472452279,0.09511326726967978,0.0020298262525097754,-0.02031105353864565,0.05457431330420204
2015-08-07 23:33:09.956978,0.11189275907571597,0.10236699454493403,0.13467247979069952,0.12115375552636246,0.10852794500462748,0.044210522734084545,0.13070315546656402,0.009117324155657469
2015-08-08 23:33:09.956978,0.10599841078358488,-0.0991561232139403,-0.08956306274707873,0.08731220506784773,-0.058080144896232394,0.14944468932416938,-0.07537457270812539,-0.08766439610351884
2015-08-09 23:33:09.956978,0.08776298412737332,-0.04663261299434904,-0.0055180769736495605,-0.03871190993181364,-0.03541458734343372,0.023822269267389784,0.016368428941775814,0.11753771198327992
2015-08-10 23:33:09.956978,-0.09725183634495677,-0.0427544790271609,0.0776712098372361,-0.04406464748498515,-0.01908443351073541,-0.07167392422176311,0.030176326661889935,0.017186161285075302
2015-08-11 23:33:09.956978,0.07788750326675045,0.09249266736826842,0.09466627357461185,-0.09729432325793491,0.13003142140999854,-0.003700062499133544,0.13070100518703037,-0.027956213895263843
2015-08-12 23:33:09.956978,-0.09921785875027989,-0.06939917303081214,0.024896613240723287,0.017407890729214504,0.039372599227183086,-0.04689984846471737,0.028508224726550763,-0.04768109476576321
2015-08-13 23:33:09.956978,0.08058699629406146,-0.0127119554482229,0.0004179328849070185,-0.09936509396435039,0.0652540403869272,0.10031409315202186,-0.08933889102707124,0.06028922434601064
2015-08-14 23:33:09.956978,-0.075675185440576,0.04220077394400479,-0.084097206424461,-0.09532019625041221,0.013643111195758173,-0.06338984219577881,-0.046877690622829066,0.10843855164412042
2015-08-15 23:33:09.956978,-0.091496225236926,0.019464788668598326,-0.092576380516981,0.08490695080808294,0.0683444786730717,0.1434334035701551,0.09296387657589514,0.1165139862403905
2015-08-16 23:33:09.956978,-0.0074207295003616,-0.010664711685979156,-0.04616363483506486,-0.005340720961917206,0.09927779558137198,-0.04179005655798543,-0.06146845454916999,0.05552182672948952
2015-08-17 23:33:09.956978,0.12597587726508586,-0.0820776282061477,-0.028076374476955823,0.0633007546559044,-0.08612875368339612,0.07589193076098844,0.048779171745349015,-0.04223365091050865
2015-08-18 23:33:09.956978,0.1067645887177007,0.01095872594134742,0.008761029530991005,0.006845182994359766,0.11137889535018308,0.013423458750554396,-0.056472265915939485,0.10644061751046394
2015-08-19 23:33:09.956978,0.12351964466738968,0.1352175609817019,-0.029405504518743963,0.1296907752500948,0.004626231780511525,0.05997407813974956,-0.001984942883326901,0.055946962864965005
2015-08-20 23:33:09.956978,0.126170068918078,0.1394766602262813,0.05262536825023037,-0.04456980634614158,-0.08822405129314764,0.13385914257281237,0.08500279266417249,0.14066853380179775
2015-08-21 23:33:09.956978,0.0358713460673154,0.06448657122066973,-0.07508701740113816,-0.05644394491304769,0.0022343553276679973,-0.0738848036976131,0.08932536230144064,0.1297714655478998
2015-08-22 23:33:09.956978,0.04819355949501933,-0.08731725244837973,0.10808514864379887,0.10328927968922758,-0.07367136729322588,0.021829975759412146,-0.030094712804854817,-0.00893245595954531
2015-08-23 23:33:09.956978,0.11601089318165805,0.10392257678763525,-0.0049324374851709984,-0.09900049092775098,0.14518990553747368,-0.09051504192914178,-0.08254591449496804,0.07550192522136742
2015-08-24 23:33:09.956978,0.017399601040980733,-0.016338070827849632,0.09621574340848518,0.06519924668246097,0.12074023169006953,0.04960811925893921,-0.0536085653538923,0.004966956265775452
2015-08-25 23:33:09.956978,0.0028069371572910506,-0.07367332894761269,0.10654638907832631,0.09918800519974769,-0.08212115415741428,-0.09264048462131577,-0.08138381968147626,-0.08406392561294229
2015-08-26 23:33:09.956978,-0.012525424047763967,-0.05734089503562187,-0.07557298442266644,0.01677637626391984,-0.09548433535972334,0.1480207893740557,0.0922054587320418,0.06692531254922837
2015-08-27 23:33:09.956978,0.014592721868579656,0.087061480581618,0.09453552716152203,0.10353436220385037,0.019320464794644054,0.14651737066629056,0.042468415855910324,-0.03146734715462454
2015-08-28 23:33:09.956978,0.0332799362484571,0.03656085565996714,-0.08522869727597387,-0.09020237058553712,0.030033085213108157,0.10961745089156577,-0.08926385984735966,-0.06378568931350553
2015-08-29 23:33:09.956978,-0.05032645590116644,-0.08436440455872016,0.12771840625970005,-0.07663207783192805,-0.022923775752358294,-0.08842364489262491,0.05711035505494952,0.12726167888672718
2015-08-30 23:33:09.956978,0.06109739233101183,-0.08530689642936481,0.1047471007013934,0.012979284157568854,-0.04676699255771094,0.06925767360330837,0.017549724358058433,0.10824842071223728
2015-08-31 23:33:09.956978,0.03435247492904944,0.06294452148632229,0.12190880513015198,-0.09308355293000051,0.041147401942816964,-0.00019029763700426083,-0.08004280812448017,0.05700932282297913
2015-09-01 23:33:09.956978,0.05497638276890926,-0.05878077314863098,0.07559446277222745,0.009735958000548828,-0.08047200342322161,0.03153576036602679,-0.06753360954550783,-0.03483806690128688
2015-09-02 23:33:09.956978,0.07955233616035845,-0.015107601864416648,0.014781639452740886,0.10606879127298932,0.02407674380656266,0.12869438418522575,-0.02996590205529026,0.06634874393999071
2015-09-03 23:33:09.956978,0.01990499261056214,-0.06920126671859525,0.1135168941022196,0.00495609405352454,0.04429256481336358,0.13571375457369647,-0.08887720236283328,0.013702062446671742
2015-09-04 23:33:09.956978,-0.0790054974728581,-0.055907037729174186,0.10053477953570308,-0.0157877495969537,-0.0031604148904784968,0.1197594680861844,0.07476489548820747,0.10338544785043499
2015-09-05 23:33:09.956978,0.05241422371408691,-0.059806501055765154,0.06795753770909749,0.13436350055690366,0.012660716213666268,0.029909696201181474,-0.037986372560979365,0.1417714295317103
2015-09-06 23:33:09.956978,-0.051773404633301545,-0.0663783590712001,0.03732906727827512,-0.007369626669130297,-0.032196746930262976,0.015556526358480538,0.019135639701922502,0.11918443907048243
2015-09-07 23:33:09.956978,0.13820701946193847,-0.015083523062835502,-0.03669350190112855,0.08922385091345317,-0.06665901649697184,0.054602842733021295,-0.04912257879254944,-0.0472096873535012
2015-09-08 23:33:09.956978,0.09033335378824234,0.04926048268044178,0.11489273809955375,-0.0030674609039859635,0.04118624973713306,-0.048194204020059334,0.06349079349109565,0.12289721122492933
2015-09-09 23:33:09.956978,-0.08086737129093538,0.14851419973701713,0.0469009904241047,0.09429064302664245,0.0100354850470942,0.017691675381129007,0.08764679493835825,0.117401171435953
2015-09-10 23:33:09.956978,0.09559885891154199,0.08655968304433001,0.0003595640734895822,-0.027121615381965836,-0.06831535630702151,-0.056068003074247336,0.09536714543842278,0.14897770371449526
2015-09-11 23:33:09.956978,-0.046057583595801255,-0.011495586306820904,-0.08470839465957383,-0.09073610562398607,0.05501603949564979,-0.077161240986236,0.1128810011675247,0.04173396613190822
2015-09-12 23:33:09.956978,-0.09890576142570004,0.09572955738684397,-0.0071654636699256535,0.14477104947294875,0.08408319376299553,0.10121205740441147,0.09293101367733869,-0.06566914113481523
2015-09-13 23:33:09.956978,-0.03998013038621831,-0.07678577146541166,0.0861961608031542,-0.014823663673467796,0.09087061067960525,-0.058467613763568654,0.04764966790370165,-0.02776541332664928
2015-09-14 23:33:09.956978,0.10132052057136182,-0.057601511984307185,-0.05524954310322,-0.05210424128087693,0.028234341058289897,0.0873166086974784,-0.02164922311759046,0.04940446724852868
2015-09-15 23:33:09.956978,0.0013379333472746668,0.10449013801621568,-0.022507831288476027,-0.03715898118259567,-0.09406168507935816,0.13279973189679678,-0.04871673207928914,0.10504870211131201
2015-09-16 23:33:09.956978,0.0882294200752885,-0.003978101870545342,0.1068969738486501,-0.013983517242474874,0.12022126056838506,0.07372586467947967,0.1462983627078176,0.13719269182768717
2015-09-17 23:33:09.956978,-0.007883403944948242,0.04165717079306136,0.01602767232696406,-0.007538003288818457,-0.01783215536787916,0.06016629835112455,0.0009342158676602097,0.02116029885943793
2015-09-18 23:33:09.956978,0.13410500402890194,-0.0037259796258901634,-0.08384643979948897,-0.07692450720140678,-0.06575788382401679,0.1456587932069469,0.08843691073142798,0.13451011969976684
2015-09-19 23:33:09.956978,0.14203538468859364,0.10195177437712505,0.022400229579724984,0.12930305648944374,-0.004138582580951622,0.1416134862298918,0.1172803528629523,0.13596809261929535
2015-09-20 23:33:09.956978,-0.02608335062583847,0.04713238881039103,-0.06779691041280475,0.0809228859988424,0.09900124883933661,-0.09271360166420176,0.13778986724089945,-0.019863276095745702
2015-09-21 23:33:09.956978,-0.011969096824077236,-0.0647964491026933,0.12336658042105428,-0.0916469588383963,-0.06173479370762089,0.05795716748628715,0.06984975103523297,0.03709753304125099
2015-09-22 23:33:09.956978,0.04051632483665374,0.02739478277641988,0.09000932855433166,0.11301220594964784,-0.011031848881483036,-0.06525592029382449,0.1363053944989634,0.11707272633088259
2015-09-23 23:33:09.956978,-0.02730032755722983,0.0006201267085871875,0.13882962215462638,-0.09187228710184961,0.055531079647785225,-0.07743263905071934,-0.016940770215840423,-0.04489496056398698
2015-09-24 23:33:09.956978,0.10587004425989852,0.11357548863308581,0.05064163340309563,0.11767719743689994,0.09437461725913315,0.015176118862896909,0.14320790003703,-0.09423411612711591
2015-09-25 23:33:09.956978,-0.042107068622524085,0.04711997966889289,0.13085101569009794,-0.004047516987277011,0.1165756450086973,-0.09993744113269948,-0.010449936542147042,-0.08353674164669594
2015-09-26 23:33:09.956978,0.14993794539995384,0.006085040394594371,0.13151290070497407,0.10873016296058041,0.07363550491685006,0.13460112668040172,0.0025870707992962927,0.14425393360693703
2015-09-27 23:33:09.956978,0.10896314884350214,-0.06946708948399832,0.08137793001075608,-0.07480317863044875,0.010271214062854223,0.08327896250241629,0.06585738041418829,0.03582041143069137
2015-09-28 23:33:09.956978,0.06973075699499878,0.14931685061673414,-0.0789401018211856,0.13554507740552127,0.08570149380196526,0.011017588673236989,-0.09081485697949862,0.003827250509538388
2015-09-29 23:33:09.956978,-0.07159715796292743,0.019491632476076243,0.012048780453584762,-0.008248287528451831,-0.03044507225519874,-0.015176742724624354,0.053515791372367116,0.045297765408925134
2015-09-30 23:33:09.956978,-0.05971950262214998,-0.0742860337283521,0.002457507168147799,-0.012205810788997434,-0.09948387165179848,0.026733513146606158,-0.06439986714780521,-0.006395185855407992
2015-10-01 23:33:09.956978,-0.024404957605379612,0.10564604389759566,-0.07676525308894314,-0.003660656895619313,-0.05855782591414671,0.03354404601848365,-0.04114677790689103,-0.05994840786266509
2015-10-02 23:33:09.956978,0.040360588282906895,0.06783745348396422,0.1483663404382041,-0.0137254149099158,-0.08834992646019621,0.0005060848654138139,0.07226710561329039,0.021945654922718966
2015-10-03 23:33:09.956978,-0.06822811390947248,0.017995767807800073,0.09036477036475399,0.07453304351578485,0.008674453346830452,0.054743749587277735,0.01068881585581341,0.13091082481889343
2015-10-04 23:33:09.956978,-0.03355722206094594,0.08552430375419495,-0.023326680661524823,0.13609120160354676,0.1379260530187171,0.06497405470126938,0.0298090498969672,0.004503653798447943
2015-10-05 23:33:09.956978,0.09528133485280085,0.08442533314528966,0.08339804392426975,-0.017958608185805247,0.005845014555929395,0.1412574698195629,-0.013463979805687337,-0.04566479954624564
2015-10-06 23:33:09.956978,-0.06930264899533803,0.08812270897290231,0.11929839381564944,0.13109306567156073,-0.0246681903806176,-0.05534484628909672,-0.021996779280228362,0.12630370826358495
2015-10-07 23:33:09.956978,0.0264395938036939,-0.03405555449228814,-0.04413236849489913,0.06065520405111635,-0.006213748050960782,-0.03390432838572768,0.06551210427389581,0.015436792585796305
2015-10-08 23:33:09.956978,0.14644566481433,0.02748274751029922,0.03559953629090412,-0.09653559589004168,-0.03883761767143323,0.1201319118837672,-0.014737727826577673,-0.09283755651286948
2015-10-09 23:33:09.956978,0.06726958941485459,0.10470575497517107,0.03020416008468657,0.14256014797608743,0.11431433309171798,-0.0003647396634653688,-0.04120741658409535,-0.018284383855237757
2015-10-10 23:33:09.956978,-0.06780436203890566,-0.01931627240916109,-0.09897834412597392,0.056479228742738585,0.04551526624994792,-0.05744952692718219,-0.003974765395154706,0.05102204832303481
2015-10-11 23:33:09.956978,0.0985245567566439,-0.0018266605430697913,-0.06227127811037372,0.053468290416380904,0.03410453315012074,0.050277392117463876,0.13567538834178638,0.06862014669528413
2015-10-12 23:33:09.956978,-0.09437272317427056,0.026820915342668422,0.13124875731230126,0.05995355547666015,0.031715391602425896,0.13704393035257348,0.14770958026703623,0.07310914499642299
2015-10-13 23:33:09.956978,-0.013903962463212849,-0.0012771822228904717,-0.03878546632228291,-0.06146835064844236,-0.025366028199679397,0.02131609776100704,0.12408768316449717,0.07012909731320613
2015-10-14 23:33:09.956978,0.1199039949866656,-0.01298028889840841,0.011973495798587835,0.07831654975075145,0.1417787965679732,0.07298679225046131,-0.01939836508813822,0.11184990791413887
2015-10-15 23:33:09.956978,-0.013294882504268246,-0.07030229195451293,0.1497297918313001,0.06416552495147596,0.08959217650180853,-0.06092896318108551,-0.024560114221124696,0.0010558750986926768
2015-10-16 23:33:09.956978,-0.002988026177747044,-0.027585909216769233,0.013653482195679356,0.1290259065839383,-0.052246337951450644,0.12175634476465633,-0.006223494373586963,0.011865496175533702
2015-10-17 23:33:09.956978,0.08710562021084048,-0.04413012636369959,0.0328160379865948,0.09968705937961939,-0.018239120133811515,0.1191246769661585,0.033465599903189536,0.14442170408937877
2015-10-18 23:33:09.956978,0.06689067877322882,0.03994676552011123,0.10278634470314563,-0.0019091016999754906,0.10351728920898837,0.07539171413151158,0.068123668916235,0.05368575230360098
2015-10-19 23:33:09.956978,-0.07406569702496385,0.1389659418544515,-0.04853292129492506,-0.03158981496863361,0.08883437108382608,-0.030917865538206774,0.10005096300877253,0.006800374481802013
2015-10-20 23:33:09.956978,0.044885668671677204,0.11854541526200785,-0.008362220778958679,0.07387388787223845,0.09578412075603882,-0.07894542277650599,-0.057623152315734005,0.04777445782268472
2015-10-21 23:33:09.956978,0.12755041391658903,-0.09453525796679485,0.030704353314085553,0.01505384627519829,-0.04298035127578856,0.052836820000899704,0.02305852852048848,0.08334929598968543
2015-10-22 23:33:09.956978,-0.02732836893603796,0.003739835527624802,0.07474307874651906,0.006568522943730171,-0.03238767202182688,0.004975595998014032,-0.09322750351390918,-0.014737365620476228
2015-10-23 23:33:09.956978,0.09232767697253652,0.1084946585027772,0.07902060049014081,0.06146106547027885,0.12310058414681946,-0.05108923351396802,0.014901553100366532,0.049532370717436075
2015-10-24 23:33:09.956978,0.007280570228521188,0.08676238766664354,0.012174285688033387,-0.03615938713459019,0.0006737060286834129,-0.0704747905579228,0.13994681222412594,-0.07201871912703581
2015-10-25 23:33:09.956978,-0.00485854257345214,0.06381620770258845,0.018621234187366692,-0.03715344977089374,0.018572701649373413,0.13949899324900597,0.010855963277691977,0.09810215486620738
2015-10-26 23:33:09.956978,0.13472369510062943,0.06951965078436848,-0.005902356588152996,-0.0817363166436591,0.07916107029481734,0.022294679670742612,-0.03425568618936273,0.14642947394560038
2015-10-27 23:33:09.956978,0.047449465885940845,0.015584137039786644,0.07902427241706952,-0.00905221542886736,-0.017987603572423322,0.1412558019395528,0.03223682344298168,0.04966805477271194
