,BTC,ETH,BNB,SOL,XRP,ADA,DOGE,AVAX
2015-07-02 23:33:09.985133,0.1363433471848981,-0.06830083938751999,0.14688922172828722,0.1369784955579813,-0.08829240106981137,-0.033535572185197426,-0.015425329065003018,0.08118716491586758
2015-07-03 23:33:09.985133,0.04615516533624134,0.06427749482244871,0.08944607301459898,0.06010289930414284,-0.08119058175502253,0.05087538208883707,0.03627672830344547,-0.06535608095236609
2015-07-04 23:33:09.985133,-0.010108075027837171,-0.06686903537522715,0.07128490258814041,-0.07196292524814199,-0.06382517371847077,-0.026745581921138184,0.05377227346683694,0.007593549724936921
2015-07-05 23:33:09.985133,-0.042679195394780295,0.07655565308242912,-0.004038832834884765,-0.07118441436900794,-0.07197473898497314,0.13190577989355662,-0.09104884067660013,0.016956816289477206
2015-07-06 23:33:09.985133,0.08646871205320777,-0.06008886589675633,0.03372581797303417,-0.060168559728619425,0.12408598664885376,-0.05671918923126837,0.13231721947113284,-0.0917059043784999
2015-07-07 23:33:09.985133,-0.09036799223868319,-0.0878122175806687,0.07000779462796286,0.037729363393251836,0.04286614488858584,0.07049595432552327,-0.09324652256027485,-0.009169402694402223
2015-07-08 23:33:09.985133,-0.04121874326981359,0.12655359791743667,0.008052184099358511,-0.08399106238104365,-0.009068802831625589,-0.028857631668798345,-0.04659289323944504,0.14863277290380014
2015-07-09 23:33:09.985133,-0.08115223234404684,0.08197757059215913,0.02361589332484615,0.14228594832069097,-0.009533205353773722,0.12204054793265254,0.09012758858956568,-0.03514657679676142
2015-07-10 23:33:09.985133,-0.01763048827558153,0.12035786928434866,-0.07223448935455204,-0.0708211824662536,0.11981467182412825,-0.07721956206874112,-0.06088716862565477,0.08807998644086684
2015-07-11 23:33:09.985133,0.014480232468493115,0.12253062109724658,-0.09882038683747402,-0.05301744391981608,-0.016417052874763555,0.050802520344702784,-0.07973727649187315,0.012209677851048678
2015-07-12 23:33:09.985133,0.1370956297330621,0.09182768662937857,0.015924792899431883,-0.011315112357317636,0.10909861138555271,0.02693088508818131,-0.04734405018206436,-0.08005351681655115
2015-07-13 23:33:09.985133,0.024685079086661788,-0.07992728988552505,0.12874556890942057,0.05650783424144201,-0.04582337537685044,0.04489189334658997,0.07648319512741142,0.11812118512324854
2015-07-14 23:33:09.985133,-0.07228373839730218,0.0966203798267957,-0.02753112839977287,0.026187574140558167,-0.05480278689971518,-0.08724771292896116,0.05536241448288834,-0.002040593276084801
2015-07-15 23:33:09.985133,0.14226088703278228,0.10384898800760584,0.015420778273979335,-0.08133332947805957,-0.07209920110186985,-0.008385526946938088,0.048903525946404514,-0.04586458316618641
2015-07-16 23:33:09.985133,0.01387758781738152,0.07819933626756007,0.13967439685497093,0.038784040332016156,0.11172432546154049,0.10979918068071753,-0.09176884677207967,-0.05538138451167826
2015-07-17 23:33:09.985133,-0.0784305014797336,0.09728042248511554,0.14549252261264795,-0.07401638389943671,0.029924130004706256,0.05883189495962127,-0.05651533851612156,-0.01480912539261009
2015-07-18 23:33:09.985133,-0.027317978119843822,0.005032567063135374,-0.07032375938195676,0.12139271300365603,0.1387792588142771,0.022221510301862007,0.12462379379304145,-0.09010099479696837
